id,sentiment,text
681459973,neutral,userMentionToken userMentionToken ah! wish i was there! good luck!
681459974,negative,userMentionToken should i continue?
681459975,neutral,"userMentionToken ok great thanks! i had a great flight, fyi. i'm excited to fly again. i just was frustrated i was not able to check in."
681459976,negative,userMentionToken i do not want to deal with your customer service agents with no practical knowledge.provide me with a direct contact.
681459977,negative,userMentionToken got flight reschedule to flight form pit to fll and our flight had mechanical problems so we were delayed an hour missed my connect
681459978,positive,userMentionToken well lucky i only fly jb..i guess i would be even more squished on any other airline
681459979,positive,"userMentionToken she was a phone agent, pls do! peggy was pleasant, informative and delivered."
681459980,neutral,userMentionToken hopefully next time! can i send you my future itineraries so the next one can be planned when i'm there?
681459981,positive,userMentionToken userMentionToken omg! wish i had a flight today! haha there's always next time! have fun at lft5
681459982,negative,userMentionToken my request has nothing to do with rescheduling. but customer service has such a bad attitude today. badservice
681459983,negative,userMentionToken busy due to storm but customer service should always be on point. more so now than ever getittogether
681459984,neutral,"userMentionToken no, i am fine to fly! haha, they come at random, with the hemophilia, but what if i need extra assistance"
681459985,negative,userMentionToken oh hell no. i'm not waiting again to get hung up on after speaking to 2 rudeservice people
681459986,neutral,userMentionToken new ceo seeks the right balance to please passengers and wall ... - daily journal urlToken
681459987,positive,userMentionToken thank you!! miss you all so so much!! is this the link to the blog? or has that changed?
681459988,neutral,"userMentionToken i have a internal bleed in my foot, and i am flying next tuesday, what should i. do :( these. leeds come randomly. i"
681459989,positive,userMentionToken thank you!
681459990,neutral,userMentionToken can't view seat selection/change seat for flight tomorrow. can you look into this?
681459991,neutral,userMentionToken what's the link for flyfi
681459992,negative,userMentionToken is today's jetblue flight 918 (nyc-&gt;bos) delayed? my app says on time and the website says it's not...
681459993,positive,userMentionToken to offer service from daytona beach to new york - albany business review urlToken
681459994,negative,userMentionToken please provide me your direct email for me to explain.
681459995,neutral,userMentionToken i hear that the new thing in your planes are the fly-fi. how i can check if the flight that im going to take have it?
681459996,neutral,"userMentionToken ceo weighs profits, flyers - userMentionToken (registration) urlToken"
681459997,negative,userMentionToken a flight delay due to pilots oversleeping is apparently an uncontrollable irregularity that is not eligible for delay compensation.
681459998,negative,userMentionToken sitting on the plane in jfk waiting to take off doors are open catering is stocking up we are delayed but they couldn't be nicer
681460000,neutral,userMentionToken really caring??
681460001,positive,userMentionToken no worries. delay was minor and dealt with nicely. it was captain of flight 2324 by the way.
681460002,positive,userMentionToken thanks! her flight leaves at 2 but she's arriving to the airport early. wedding is in vt in sept. grateful you fly to btv!! :)
681460003,neutral,"userMentionToken ceo weighs profits, flyers - userMentionToken (registration) urlToken"
681460005,negative,userMentionToken is really getting on my nerves !! nothappy
681460006,neutral,userMentionToken new ceo seeks the right balance to please passengers and wall ... - greenfield daily reporter urlToken
681460007,negative,userMentionToken is there a better time to call? my flight is on friday and i need to change it. worried i may be on hold until then.
681460008,negative,userMentionToken and when will one of these agents be available to speak?
681460009,neutral,userMentionToken is a dm possible if you aren't following me?
681460010,neutral,userMentionToken fortunately you have staff like lynn s. and deedee who actually understand customer service and simply being nice.
681460011,negative,userMentionToken just hung up on me again. another waste of an hour of my time. how am i supposed to book a one way award flight? badwebsite
681460012,neutral,userMentionToken never received such horrible service or treated so poorly as richard p. today. no excuse for attitude &amp; ripping up our tickets!
681460013,negative,userMentionToken you're killing me from the inside
681460014,negative,userMentionToken is not the new userMentionToken is more like the new userMentionToken love aa. not impressed with the subpar planes and gate agents.
681460015,positive,userMentionToken we were moved to a delta direct. thank you for the accommodations!
681460016,neutral,"userMentionToken agree! richard p. literally ripped up our tixs in our faces and made rude, inappropriate comments to us and our family. awful!"
681460017,negative,userMentionToken flight 645 to phoenix deboards passengers going to salt lake city because they can't resolve a simple bathroom issue. fail
681460018,negative,userMentionToken always fun to get screwed out of an earlier flight (that isn't full) crummyservice whydidntiflysouthwest goodluckamericanair
681460019,neutral,userMentionToken shout out to cathy at the vegas airport check-in for hooking us up!
681460020,negative,userMentionToken ok...i know doors close ~10 minutes before takeoff. stop telling me my flight will leave in 20 minutes when we haven't boarded.
681460021,negative,userMentionToken i finally got through on the phone after a 2 hour wait time.
681460022,negative,userMentionToken been stuck for 40+ minutes due to lavatory issues. no beverages. no snacks. no customer service. flt 645 to pho... fail refund
